"Location","Phase","Trap","Base","Cheese","Charm","Mouse","Loot","Qty","Sample"
"Bristle Woods Rift","Furnace Room(Paladin's Bane)","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.5,6
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4491017964071857,668
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.1317365269461077,668
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4491017964071857,668
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.1317365269461077,668
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Rift Wealth Charm",7.15625,864
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Quantum Quartz",1.8541666666666667,864
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4270833333333333,864
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.1018518518518519,864
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Plunderer","Rift Wealth Charm",7.15625,864
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Plunderer","Quantum Quartz",1.8541666666666667,864
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4270833333333333,864
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.1018518518518519,864
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4184184184184183,999
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Plunderer","Quantum Quartz",0.8198198198198198,999
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.7577577577577577,999
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Portal Plunderer","Ancient String Cheese Potion",1.4184184184184183,999
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Portal Plunderer","Quantum Quartz",0.8198198198198198,999
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Portal Plunderer","Tiny Sprocket",1.7577577577577577,999
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.696969696969697,33
"Bristle Woods Rift","Ancient Lab(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.696969696969697,33
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Portal Pursuer","Tiny Sprocket",3,8
"Bristle Woods Rift","Frozen Alcove(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",3,8
"Bristle Woods Rift","Furnace Room","-","-","-","-","Portal Pursuer","Tiny Sprocket",3,1
"Bristle Woods Rift","Furnace Room(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",3,1
"Bristle Woods Rift","Gearworks","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.5,14
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.5,14
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.75,4
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Pursuer","Quantum Quartz",3,2
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Pursuer","Tiny Sprocket",5,2
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Portal Pursuer","Rift Wealth Charm",7.5,2
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Pursuer","Quantum Quartz",3,2
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",5,2
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Portal Pursuer","Rift Wealth Charm",7.5,2
"Bristle Woods Rift","Ingress","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.7326478149100257,389
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.7326478149100257,389
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Pursuer","Quantum Quartz",1,3
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Portal Pursuer","Tiny Sprocket",4,3
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Portal Pursuer","Quantum Quartz",1,3
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",4,3
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.2195121951219514,41
"Bristle Woods Rift","Pursuer Mousoleum(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.2195121951219514,41
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.0476190476190474,21
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",3.0476190476190474,21
"Bristle Woods Rift","Security","-","-","-","-","Portal Pursuer","Tiny Sprocket",4.75,4
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",4.75,4
"Bristle Woods Rift","Timewarp","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.3793103448275863,58
"Bristle Woods Rift","Timewarp(Paladin's Bane)","-","-","-","-","Portal Pursuer","Tiny Sprocket",2.3793103448275863,58
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Record Keeper","Tiny Sprocket",0.5635439360929557,1377
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.24183006535947713,1377
"Bristle Woods Rift","Ancient Lab(Paladin's Bane)","-","-","-","-","Record Keeper","Tiny Sprocket",0.5635439360929557,1377
"Bristle Woods Rift","Ancient Lab(Paladin's Bane)","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.24183006535947713,1377
"Bristle Woods Rift","Gearworks","-","-","-","-","Record Keeper","Tiny Sprocket",0.546058091286307,1205
"Bristle Woods Rift","Gearworks","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.21825726141078838,1205
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Record Keeper","Tiny Sprocket",0.546058091286307,1205
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.21825726141078838,1205
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper","Quantum Quartz",0.8344827586206897,580
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper","Tiny Sprocket",1.2327586206896552,580
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.23275862068965517,580
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Record Keeper","Quantum Quartz",0.8344827586206897,580
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Record Keeper","Tiny Sprocket",1.2327586206896552,580
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.23275862068965517,580
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Record Keeper","Tiny Sprocket",0.5,4
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.25,4
"Bristle Woods Rift","Pursuer Mousoleum(Paladin's Bane)","-","-","-","-","Record Keeper","Tiny Sprocket",0.5,4
"Bristle Woods Rift","Pursuer Mousoleum(Paladin's Bane)","-","-","-","-","Record Keeper","Ancient String Cheese Potion",0.25,4
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.9601226993865031,326
"Bristle Woods Rift","Ancient Lab(Paladin's Bane)","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.9601226993865031,326
"Bristle Woods Rift","Gearworks","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.9274764150943396,1696
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.9274764150943396,1696
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",1.699490662139219,589
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Record Keeper's Assistant","Quantum Quartz",0.8030560271646859,589
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",1.699490662139219,589
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Record Keeper's Assistant","Quantum Quartz",0.8030560271646859,589
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.6486486486486487,37
"Bristle Woods Rift","Pursuer Mousoleum(Paladin's Bane)","-","-","-","-","Record Keeper's Assistant","Tiny Sprocket",0.6486486486486487,37
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1637630662020906,287
"Bristle Woods Rift","Ancient Lab(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1637630662020906,287
"Bristle Woods Rift","Frozen Alcove","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1762474467464255,3427
"Bristle Woods Rift","Frozen Alcove(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1762474467464255,3427
"Bristle Woods Rift","Gearworks","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1986001749781277,1143
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1986001749781277,1143
"Bristle Woods Rift","Guard Barracks","-","-","-","-","Sentient Slime","Tiny Sprocket",1.1830065359477124,612
"Bristle Woods Rift","Ingress","-","-","-","-","Sentient Slime","Tiny Sprocket",1.151057401812689,662
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.151057401812689,662
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Sentient Slime","Tiny Sprocket",1.8368983957219251,374
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Sentient Slime","Quantum Quartz",0.8235294117647058,374
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.8368983957219251,374
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Sentient Slime","Quantum Quartz",0.8235294117647058,374
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Sentient Slime","Tiny Sprocket",1,6
"Bristle Woods Rift","Pursuer Mousoleum(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1,6
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Sentient Slime","Tiny Sprocket",1.194225721784777,1524
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.194225721784777,1524
"Bristle Woods Rift","Timewarp","-","-","-","-","Sentient Slime","Tiny Sprocket",1.180435291364381,4273
"Bristle Woods Rift","Timewarp(Paladin's Bane)","-","-","-","-","Sentient Slime","Tiny Sprocket",1.180435291364381,4273
"Bristle Woods Rift","Acolyte","-","-","-","-","Shackled Servant","Runic String Cheese Potion",1,2174
"Bristle Woods Rift","Acolyte","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5528978840846366,2174
"Bristle Woods Rift","Acolyte","-","-","-","-","Shackled Servant","Time Sand",0.3840846366145354,2174
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Shackled Servant","Runic String Cheese Potion",1,2174
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5528978840846366,2174
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Shackled Servant","Time Sand",0.3840846366145354,2174
"Bristle Woods Rift","Gearworks","-","-","-","-","Shackled Servant","Runic String Cheese Potion",1,2
"Bristle Woods Rift","Gearworks","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5,2
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Shackled Servant","Runic String Cheese Potion",1,2
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5,2
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9166666666666666,168
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Quantum Quartz",1.8511904761904763,168
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Rift Wealth Charm",6.9523809523809526,168
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Tiny Sprocket",0.4880952380952381,168
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Shackled Servant","Time Sand",0.22023809523809523,168
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Shackled Servant","Rift Wealth Charm",6.9523809523809526,168
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9166666666666666,168
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Shackled Servant","Quantum Quartz",1.8511904761904763,168
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Shackled Servant","Tiny Sprocket",0.4880952380952381,168
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Shackled Servant","Time Sand",0.22023809523809523,168
"Bristle Woods Rift","Ingress","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9080882352941176,272
"Bristle Woods Rift","Ingress","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5808823529411765,272
"Bristle Woods Rift","Ingress","-","-","-","-","Shackled Servant","Time Sand",0.20220588235294118,272
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9080882352941176,272
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5808823529411765,272
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Shackled Servant","Time Sand",0.20220588235294118,272
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9551833408782254,2209
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5432322317790855,2209
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Shackled Servant","Time Sand",0.2507922136713445,2209
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.9551833408782254,2209
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Shackled Servant","Tiny Sprocket",0.5432322317790855,2209
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Shackled Servant","Time Sand",0.2507922136713445,2209
"Bristle Woods Rift","Security","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.8928571428571429,28
"Bristle Woods Rift","Security","-","-","-","-","Shackled Servant","Tiny Sprocket",0.4642857142857143,28
"Bristle Woods Rift","Security","-","-","-","-","Shackled Servant","Time Sand",0.17857142857142858,28
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Shackled Servant","Runic String Cheese Potion",0.8928571428571429,28
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Shackled Servant","Tiny Sprocket",0.4642857142857143,28
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Shackled Servant","Time Sand",0.17857142857142858,28
"Bristle Woods Rift","Acolyte","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8827463218903254,8972
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8827463218903254,8972
"Bristle Woods Rift","Ancient Lab","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8123636363636364,1375
"Bristle Woods Rift","Ancient Lab(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8123636363636364,1375
"Bristle Woods Rift","Furnace Room","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.7987012987012987,154
"Bristle Woods Rift","Furnace Room(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.7987012987012987,154
"Bristle Woods Rift","Gearworks","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8172690763052208,996
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8172690763052208,996
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Skeletal Champion","Quantum Quartz",1.9271523178807948,151
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Skeletal Champion","Rift Wealth Charm",7.543046357615894,151
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8543046357615894,151
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Skeletal Champion","Quantum Quartz",1.9271523178807948,151
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Skeletal Champion","Rift Wealth Charm",7.543046357615894,151
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8543046357615894,151
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Skeletal Champion","Tiny Sprocket",1.8208955223880596,268
"Bristle Woods Rift","Lucky Tower","-","-","-","-","Skeletal Champion","Quantum Quartz",0.7425373134328358,268
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",1.8208955223880596,268
"Bristle Woods Rift","Lucky Tower(Paladin's Bane)","-","-","-","-","Skeletal Champion","Quantum Quartz",0.7425373134328358,268
"Bristle Woods Rift","Pursuer Mousoleum","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.7079646017699115,226
"Bristle Woods Rift","Pursuer Mousoleum(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.7079646017699115,226
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8581460674157303,712
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8581460674157303,712
"Bristle Woods Rift","Security","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8125,624
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8125,624
"Bristle Woods Rift","Timewarp","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8374689826302729,1612
"Bristle Woods Rift","Timewarp(Paladin's Bane)","-","-","-","-","Skeletal Champion","Tiny Sprocket",0.8374689826302729,1612
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeless Lich","Time Sand",2.505291005291005,756
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeless Lich","Quantum Quartz",0.8333333333333334,756
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5515873015873016,756
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timeless Lich","Time Sand",2.505291005291005,756
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timeless Lich","Quantum Quartz",0.8333333333333334,756
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5515873015873016,756
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Quantum Quartz",2.663529411764706,425
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Rift Wealth Charm",8.16,425
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Time Sand",1.891764705882353,425
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5529411764705883,425
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeless Lich","Quantum Quartz",2.663529411764706,425
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeless Lich","Rift Wealth Charm",8.16,425
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeless Lich","Time Sand",1.891764705882353,425
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5529411764705883,425
"Bristle Woods Rift","Timewarp","-","-","-","-","Timeless Lich","Time Sand",2.139794796628802,5458
"Bristle Woods Rift","Timewarp","-","-","-","-","Timeless Lich","Quantum Quartz",0.7997434957860022,5458
"Bristle Woods Rift","Timewarp","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5366434591425431,5458
"Bristle Woods Rift","Timewarp(Paladin's Bane)","-","-","-","-","Timeless Lich","Time Sand",2.139794796628802,5458
"Bristle Woods Rift","Timewarp(Paladin's Bane)","-","-","-","-","Timeless Lich","Quantum Quartz",0.7997434957860022,5458
"Bristle Woods Rift","Timewarp(Paladin's Bane)","-","-","-","-","Timeless Lich","Tiny Sprocket",0.5366434591425431,5458
"Bristle Woods Rift","Acolyte","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",3,2685
"Bristle Woods Rift","Acolyte","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.6629422718808193,2685
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",3,2685
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.6629422718808193,2685
"Bristle Woods Rift","Gearworks","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",3,4
"Bristle Woods Rift","Gearworks","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.75,4
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",3,4
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.75,4
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",2.8603988603988606,3159
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.6381766381766382,3159
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",2.8603988603988606,3159
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.6381766381766382,3159
"Bristle Woods Rift","Security","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",2.4642857142857144,84
"Bristle Woods Rift","Security","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.4880952380952381,84
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Runic String Cheese Potion",2.4642857142857144,84
"Bristle Woods Rift","Security(Paladin's Bane)","-","-","-","-","Timelost Thaumaturge","Quantum Quartz",0.4880952380952381,84
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeslither Pythoness","Time Sand",1,1816
"Bristle Woods Rift","Acolyte","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.4955947136563876,1816
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Time Sand",1,1816
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.4955947136563876,1816
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.4425837320574162,418
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Quantum Quartz",1.9282296650717703,418
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Rift Wealth Charm",8.083732057416269,418
"Bristle Woods Rift","Hidden Treasury","-","-","-","-","Timeslither Pythoness","Time Sand",0.7344497607655502,418
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.4425837320574162,418
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Quantum Quartz",1.9282296650717703,418
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Rift Wealth Charm",8.083732057416269,418
"Bristle Woods Rift","Hidden Treasury(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Time Sand",0.7344497607655502,418
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.464321608040201,995
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Timeslither Pythoness","Time Sand",0.7165829145728643,995
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Runic String Cheese Potion",1.464321608040201,995
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Timeslither Pythoness","Time Sand",0.7165829145728643,995
"Bristle Woods Rift","Acolyte","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.5174861951091243,3803
"Bristle Woods Rift","Acolyte","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6671049171706548,3803
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.5174861951091243,3803
"Bristle Woods Rift","Acolyte(Paladin's Bane)","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6671049171706548,3803
"Bristle Woods Rift","Gearworks","-","-","-","-","Vigilant Ward","Tiny Sprocket",2,5
"Bristle Woods Rift","Gearworks","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.8,5
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Vigilant Ward","Tiny Sprocket",2,5
"Bristle Woods Rift","Gearworks(Paladin's Bane)","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.8,5
"Bristle Woods Rift","Ingress","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.4059701492537313,335
"Bristle Woods Rift","Ingress","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6179104477611941,335
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.4059701492537313,335
"Bristle Woods Rift","Ingress(Paladin's Bane)","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6179104477611941,335
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.410349523377213,2203
"Bristle Woods Rift","Runic Laboratory","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6277802995914662,2203
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.410349523377213,2203
"Bristle Woods Rift","Runic Laboratory(Paladin's Bane)","-","-","-","-","Vigilant Ward","Runic String Cheese Potion",0.6277802995914662,2203
"Bristle Woods Rift","Security","-","-","-","-","Vigilant Ward","Tiny Sprocket",1.3243243243243243,37
